"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
13 Jul 2024 22:55:00.000,-4838.938707,-4495.878195,-547.213570,4.551402,-4.450684,-3.644359
13 Jul 2024 22:55:30.000,-4699.739425,-4626.910981,-656.183150,4.727722,-4.284069,-3.619531
13 Jul 2024 22:56:00.000,-4555.326067,-4752.877231,-764.340600,4.898974,-4.112945,-3.590222
13 Jul 2024 22:56:30.000,-4405.853561,-4873.644487,-871.552047,5.064967,-3.937501,-3.556470
13 Jul 2024 22:57:00.000,-4251.482491,-4989.085984,-977.684783,5.225515,-3.757927,-3.518316
13 Jul 2024 22:57:30.000,-4092.378923,-5099.080781,-1082.607433,5.380438,-3.574420,-3.475806
13 Jul 2024 22:58:00.000,-3928.714230,-5203.513883,-1186.190115,5.529561,-3.387181,-3.428994
13 Jul 2024 22:58:30.000,-3760.664903,-5302.276362,-1288.304600,5.672719,-3.196413,-3.377936
13 Jul 2024 22:59:00.000,-3588.412364,-5395.265465,-1388.824470,5.809749,-3.002324,-3.322697
13 Jul 2024 22:59:30.000,-3412.142770,-5482.384720,-1487.625273,5.940498,-2.805125,-3.263344
13 Jul 2024 23:00:00.000,-3232.046811,-5563.544030,-1584.584675,6.064816,-2.605031,-3.199949
13 Jul 2024 23:00:30.000,-3048.319508,-5638.659765,-1679.582609,6.182564,-2.402257,-3.132593
13 Jul 2024 23:01:00.000,-2861.160003,-5707.654848,-1772.501426,6.293608,-2.197024,-3.061356
13 Jul 2024 23:01:30.000,-2670.771348,-5770.458827,-1863.226037,6.397820,-1.989554,-2.986327
13 Jul 2024 23:02:00.000,-2477.360283,-5827.007955,-1951.644058,6.495083,-1.780071,-2.907599
13 Jul 2024 23:02:30.000,-2281.137021,-5877.245246,-2037.645952,6.585282,-1.568803,-2.825269
13 Jul 2024 23:03:00.000,-2082.315010,-5921.120539,-2121.125164,6.668316,-1.355976,-2.739437
13 Jul 2024 23:03:30.000,-1881.110704,-5958.590549,-2201.978254,6.744087,-1.141822,-2.650212
13 Jul 2024 23:04:00.000,-1677.743323,-5989.618900,-2280.105031,6.812507,-0.926571,-2.557702
13 Jul 2024 23:04:30.000,-1472.434607,-6014.176162,-2355.408665,6.873496,-0.710455,-2.462022
13 Jul 2024 23:05:00.000,-1265.408577,-6032.239865,-2427.795813,6.926983,-0.493706,-2.363289
13 Jul 2024 23:05:30.000,-1056.891290,-6043.794520,-2497.176727,6.972903,-0.276557,-2.261627
13 Jul 2024 23:06:00.000,-847.110599,-6048.831619,-2563.465362,7.011201,-0.059241,-2.157159
13 Jul 2024 23:06:30.000,-636.295908,-6047.349643,-2626.579484,7.041829,0.158009,-2.050014
13 Jul 2024 23:07:00.000,-424.677931,-6039.354058,-2686.440767,7.064748,0.374961,-1.940325
13 Jul 2024 23:07:30.000,-212.488444,-6024.857312,-2742.974897,7.079926,0.591381,-1.828227
13 Jul 2024 23:08:00.000,0.039975,-6003.878819,-2796.111667,7.087340,0.807039,-1.713858
13 Jul 2024 23:08:30.000,212.674199,-5976.444936,-2845.785064,7.086978,1.021702,-1.597359
13 Jul 2024 23:09:00.000,425.180817,-5942.588929,-2891.933351,7.078833,1.235142,-1.478875
13 Jul 2024 23:09:30.000,637.326390,-5902.350927,-2934.499145,7.062909,1.447131,-1.358551
13 Jul 2024 23:10:00.000,848.877708,-5855.777867,-2973.429480,7.039219,1.657442,-1.236536
13 Jul 2024 23:10:30.000,1059.602042,-5802.923435,-3008.675868,7.007781,1.865852,-1.112979
13 Jul 2024 23:11:00.000,1269.267389,-5743.847999,-3040.194361,6.968625,2.072139,-0.988035
13 Jul 2024 23:11:30.000,1477.642717,-5678.618545,-3067.945599,6.921787,2.276083,-0.861855
13 Jul 2024 23:12:00.000,1684.498213,-5607.308605,-3091.894864,6.867311,2.477468,-0.734596
13 Jul 2024 23:12:30.000,1889.605528,-5529.998186,-3112.012129,6.805251,2.676080,-0.606415
13 Jul 2024 23:13:00.000,2092.738033,-5446.773692,-3128.272105,6.735668,2.871705,-0.477470
13 Jul 2024 23:13:30.000,2293.671078,-5357.727825,-3140.654273,6.658633,3.064136,-0.347921
13 Jul 2024 23:14:00.000,2492.182244,-5262.959496,-3149.142920,6.574223,3.253169,-0.217928
13 Jul 2024 23:14:30.000,2688.051601,-5162.573706,-3153.727157,6.482527,3.438601,-0.087654
13 Jul 2024 23:15:00.000,2881.061955,-5056.681427,-3154.400934,6.383640,3.620235,0.042742
13 Jul 2024 23:15:30.000,3070.999091,-4945.399480,-3151.163044,6.277664,3.797880,0.173097
13 Jul 2024 23:16:00.000,3257.652011,-4828.850402,-3144.017125,6.164711,3.971347,0.303250
13 Jul 2024 23:16:30.000,3440.813169,-4707.162311,-3132.971651,6.044900,4.140451,0.433041
13 Jul 2024 23:17:00.000,3620.278696,-4580.468766,-3118.039923,5.918357,4.305014,0.562307
13 Jul 2024 23:17:30.000,3795.848629,-4448.908627,-3099.240054,5.785217,4.464862,0.690890
13 Jul 2024 23:18:00.000,3967.327131,-4312.625901,-3076.594945,5.645619,4.619825,0.818630
13 Jul 2024 23:18:30.000,4134.522715,-4171.769586,-3050.132264,5.499714,4.769741,0.945369
13 Jul 2024 23:19:00.000,4297.248448,-4026.493513,-3019.884409,5.347656,4.914450,1.070949
13 Jul 2024 23:19:30.000,4455.322167,-3876.956177,-2985.888474,5.189607,5.053800,1.195215
13 Jul 2024 23:20:00.000,4608.566676,-3723.320572,-2948.186209,5.025737,5.187644,1.318012
13 Jul 2024 23:20:30.000,4756.809950,-3565.754013,-2906.823966,4.856222,5.315841,1.439188
13 Jul 2024 23:21:00.000,4899.885328,-3404.427968,-2861.852655,4.681242,5.438254,1.558592
13 Jul 2024 23:21:30.000,5037.631710,-3239.517870,-2813.327679,4.500987,5.554756,1.676074
13 Jul 2024 23:22:00.000,5169.893742,-3071.202934,-2761.308871,4.315652,5.665224,1.791490
13 Jul 2024 23:22:30.000,5296.522006,-2899.665963,-2705.860422,4.125436,5.769540,1.904693
13 Jul 2024 23:23:00.000,5417.373190,-2725.093151,-2647.050798,3.930548,5.867595,2.015545
13 Jul 2024 23:23:30.000,5532.310262,-2547.673875,-2584.952660,3.731198,5.959287,2.123905
13 Jul 2024 23:24:00.000,5641.202625,-2367.600497,-2519.642772,3.527604,6.044520,2.229639
13 Jul 2024 23:24:30.000,5743.926265,-2185.068149,-2451.201905,3.319987,6.123205,2.332615
13 Jul 2024 23:25:00.000,5840.363905,-2000.274528,-2379.714741,3.108575,6.195259,2.432704
13 Jul 2024 23:25:30.000,5930.405131,-1813.419683,-2305.269773,2.893599,6.260608,2.529781
13 Jul 2024 23:26:00.000,6013.946534,-1624.705801,-2227.959197,2.675293,6.319184,2.623725
13 Jul 2024 23:26:30.000,6090.891834,-1434.336992,-2147.878799,2.453899,6.370927,2.714417
13 Jul 2024 23:27:00.000,6161.151996,-1242.519064,-2065.127845,2.229658,6.415783,2.801743
13 Jul 2024 23:27:30.000,6224.645346,-1049.459301,-1979.808950,2.002819,6.453709,2.885595
13 Jul 2024 23:28:00.000,6281.297671,-855.366238,-1892.027957,1.773632,6.484665,2.965866
13 Jul 2024 23:28:30.000,6331.042310,-660.449429,-1801.893805,1.542349,6.508621,3.042456
13 Jul 2024 23:29:00.000,6373.820242,-464.919223,-1709.518392,1.309228,6.525555,3.115268
13 Jul 2024 23:29:30.000,6409.580156,-268.986526,-1615.016435,1.074525,6.535451,3.184210
13 Jul 2024 23:30:00.000,6438.278520,-72.862579,-1518.505330,0.838501,6.538304,3.249197
13 Jul 2024 23:30:30.000,6459.879637,123.241282,-1420.105001,0.601419,6.534113,3.310145
13 Jul 2024 23:31:00.000,6474.355689,319.113849,-1319.937750,0.363541,6.522887,3.366979
13 Jul 2024 23:31:30.000,6481.686780,514.544275,-1218.128108,0.125132,6.504640,3.419627
13 Jul 2024 23:32:00.000,6481.860956,709.322300,-1114.802671,-0.113542,6.479398,3.468022
13 Jul 2024 23:32:30.000,6474.874237,903.238476,-1010.089947,-0.352217,6.447189,3.512103
13 Jul 2024 23:33:00.000,6460.730625,1096.084393,-904.120193,-0.590624,6.408054,3.551815
13 Jul 2024 23:33:30.000,6439.442116,1287.652901,-797.025252,-0.828499,6.362037,3.587107
13 Jul 2024 23:34:00.000,6411.028699,1477.738343,-688.938389,-1.065574,6.309193,3.617936
13 Jul 2024 23:34:30.000,6375.518345,1666.136783,-579.994117,-1.301584,6.249581,3.644262
13 Jul 2024 23:35:00.000,6332.946984,1852.646236,-470.328026,-1.536264,6.183272,3.666052
13 Jul 2024 23:35:30.000,6283.358461,2037.066897,-360.076610,-1.769351,6.110342,3.683280
13 Jul 2024 23:36:00.000,6226.804483,2219.201363,-249.377087,-2.000584,6.030874,3.695923
13 Jul 2024 23:36:30.000,6163.344554,2398.854848,-138.367229,-2.229704,5.944959,3.703967
13 Jul 2024 23:37:00.000,6093.045902,2575.835385,-27.185189,-2.456456,5.852694,3.707401
13 Jul 2024 23:37:30.000,6015.983400,2749.954023,84.030669,-2.680586,5.754183,3.706221
13 Jul 2024 23:38:00.000,5932.239487,2921.025024,195.141938,-2.901842,5.649537,3.700429
13 Jul 2024 23:38:30.000,5841.904093,3088.866054,306.010339,-3.119977,5.538872,3.690031
13 Jul 2024 23:39:00.000,5745.074547,3253.298379,416.497895,-3.334745,5.422311,3.675042
13 Jul 2024 23:39:30.000,5641.855486,3414.147064,526.467106,-3.545905,5.299985,3.655479
13 Jul 2024 23:40:00.000,5532.358741,3571.241166,635.781130,-3.753218,5.172029,3.631367
13 Jul 2024 23:40:30.000,5416.703213,3724.413929,744.303961,-3.956451,5.038586,3.602738
13 Jul 2024 23:41:00.000,5295.014736,3873.502962,851.900605,-4.155377,4.899806,3.569628
13 Jul 2024 23:41:30.000,5167.425922,4018.350419,958.437252,-4.349770,4.755841,3.532079
13 Jul 2024 23:42:00.000,5034.076012,4158.803156,1063.781442,-4.539414,4.606851,3.490139
13 Jul 2024 23:42:30.000,4895.110713,4294.712891,1167.802222,-4.724095,4.453002,3.443861
13 Jul 2024 23:43:00.000,4750.682037,4425.936355,1270.370309,-4.903605,4.294462,3.393303
13 Jul 2024 23:43:30.000,4600.948142,4552.335447,1371.358246,-5.077743,4.131406,3.338529
13 Jul 2024 23:44:00.000,4446.073152,4673.777380,1470.640561,-5.246312,3.964015,3.279607
13 Jul 2024 23:44:30.000,4286.226976,4790.134828,1568.093931,-5.409124,3.792472,3.216612
13 Jul 2024 23:45:00.000,4121.585114,4901.286061,1663.597340,-5.565995,3.616966,3.149623
13 Jul 2024 23:45:30.000,3952.328452,5007.115071,1757.032238,-5.716749,3.437689,3.078726
13 Jul 2024 23:46:00.000,3778.643045,5107.511685,1848.282692,-5.861217,3.254839,3.004009
13 Jul 2024 23:46:30.000,3600.719907,5202.371667,1937.235530,-5.999238,3.068614,2.925567
13 Jul 2024 23:47:00.000,3418.754794,5291.596815,2023.780479,-6.130657,2.879217,2.843500
13 Jul 2024 23:47:30.000,3232.947986,5375.095050,2107.810300,-6.255327,2.686855,2.757910
13 Jul 2024 23:48:00.000,3043.504074,5452.780509,2189.220911,-6.373108,2.491734,2.668904
13 Jul 2024 23:48:30.000,2850.631729,5524.573634,2267.911516,-6.483868,2.294068,2.576595
13 Jul 2024 23:49:00.000,2654.543476,5590.401256,2343.784726,-6.587482,2.094070,2.481098
13 Jul 2024 23:49:30.000,2455.455448,5650.196672,2416.746681,-6.683834,1.891957,2.382531
13 Jul 2024 23:50:00.000,2253.587139,5703.899711,2486.707162,-6.772817,1.687948,2.281020
13 Jul 2024 23:50:30.000,2049.161151,5751.456784,2553.579707,-6.854330,1.482263,2.176690
13 Jul 2024 23:51:00.000,1842.402941,5792.820928,2617.281709,-6.928284,1.275123,2.069673
13 Jul 2024 23:51:30.000,1633.540570,5827.951836,2677.734521,-6.994594,1.066751,1.960100
13 Jul 2024 23:52:00.000,1422.804457,5856.815883,2734.863547,-7.053188,0.857370,1.848110
13 Jul 2024 23:52:30.000,1210.427124,5879.386153,2788.598332,-7.103999,0.647203,1.733841
13 Jul 2024 23:53:00.000,996.642950,5895.642458,2838.872646,-7.146969,0.436476,1.617436
13 Jul 2024 23:53:30.000,781.687912,5905.571355,2885.624566,-7.182049,0.225413,1.499039
13 Jul 2024 23:54:00.000,565.799325,5909.166161,2928.796545,-7.209199,0.014241,1.378798
13 Jul 2024 23:54:30.000,349.215572,5906.426955,2968.335487,-7.228389,-0.196817,1.256862
13 Jul 2024 23:55:00.000,132.175839,5897.360570,3004.192804,-7.239595,-0.407534,1.133382
13 Jul 2024 23:55:30.000,-85.080150,5881.980577,3036.324474,-7.242804,-0.617686,1.008511
13 Jul 2024 23:56:00.000,-302.312402,5860.307258,3064.691097,-7.238012,-0.827052,0.882404
13 Jul 2024 23:56:30.000,-519.280915,5832.367578,3089.257936,-7.225223,-1.035407,0.755218
13 Jul 2024 23:57:00.000,-735.745944,5798.195148,3109.994966,-7.204450,-1.242532,0.627110
13 Jul 2024 23:57:30.000,-951.468265,5757.830177,3126.876910,-7.175714,-1.448207,0.498239
13 Jul 2024 23:58:00.000,-1166.209440,5711.319423,3139.883271,-7.139046,-1.652214,0.368765
13 Jul 2024 23:58:30.000,-1379.732084,5658.716133,3148.998353,-7.094486,-1.854340,0.238847
13 Jul 2024 23:59:00.000,-1591.800131,5600.079973,3154.211280,-7.042081,-2.054371,0.108648
13 Jul 2024 23:59:30.000,-1802.179086,5535.476951,3155.515994,-6.981890,-2.252096,-0.021673
14 Jul 2024 00:00:00.000,-2010.636282,5464.979336,3152.911265,-6.913976,-2.447309,-0.151955
14 Jul 2024 00:00:30.000,-2216.941122,5388.665574,3146.400678,-6.838412,-2.639805,-0.282037
14 Jul 2024 00:01:00.000,-2420.865327,5306.620200,3135.992631,-6.755281,-2.829383,-0.411759
14 Jul 2024 00:01:30.000,-2622.183174,5218.933755,3121.700327,-6.664670,-3.015844,-0.540961
14 Jul 2024 00:02:00.000,-2820.671743,5125.702692,3103.541757,-6.566679,-3.198992,-0.669484
14 Jul 2024 00:02:30.000,-3016.111169,5027.029278,3081.539685,-6.461413,-3.378636,-0.797168
14 Jul 2024 00:03:00.000,-3208.284885,4923.021488,3055.721626,-6.348985,-3.554586,-0.923857
14 Jul 2024 00:03:30.000,-3396.979876,4813.792887,3026.119806,-6.229519,-3.726659,-1.049393
14 Jul 2024 00:04:00.000,-3581.986915,4699.462500,2992.771123,-6.103144,-3.894676,-1.173622
14 Jul 2024 00:04:30.000,-3763.100796,4580.154681,2955.717095,-5.969998,-4.058459,-1.296391
14 Jul 2024 00:05:00.000,-3940.120558,4455.998971,2915.003803,-5.830227,-4.217840,-1.417548
14 Jul 2024 00:05:30.000,-4112.849704,4327.129962,2870.681833,-5.683983,-4.372652,-1.536944
14 Jul 2024 00:06:00.000,-4281.096407,4193.687152,2822.806211,-5.531425,-4.522734,-1.654434
14 Jul 2024 00:06:30.000,-4444.673724,4055.814797,2771.436337,-5.372719,-4.667929,-1.769871
14 Jul 2024 00:07:00.000,-4603.399803,3913.661770,2716.635919,-5.208039,-4.808087,-1.883113
14 Jul 2024 00:07:30.000,-4757.098088,3767.381395,2658.472894,-5.037563,-4.943062,-1.994021
14 Jul 2024 00:08:00.000,-4905.597520,3617.131288,2597.019349,-4.861480,-5.072713,-2.102458
14 Jul 2024 00:08:30.000,-5048.732731,3463.073184,2532.351437,-4.679981,-5.196907,-2.208291
14 Jul 2024 00:09:00.000,-5186.344231,3305.372758,2464.549272,-4.493266,-5.315514,-2.311387
14 Jul 2024 00:09:30.000,-5318.278580,3144.199451,2393.696840,-4.301539,-5.428412,-2.411621
14 Jul 2024 00:10:00.000,-5444.388557,2979.726281,2319.881884,-4.105010,-5.535486,-2.508868
14 Jul 2024 00:10:30.000,-5564.533319,2812.129669,2243.195803,-3.903894,-5.636624,-2.603010
14 Jul 2024 00:11:00.000,-5678.578556,2641.589250,2163.733534,-3.698412,-5.731723,-2.693928
14 Jul 2024 00:11:30.000,-5786.396642,2468.287687,2081.593440,-3.488789,-5.820684,-2.781513
14 Jul 2024 00:12:00.000,-5887.866777,2292.410482,1996.877188,-3.275254,-5.903417,-2.865655
14 Jul 2024 00:12:30.000,-5982.875130,2114.145780,1909.689624,-3.058043,-5.979837,-2.946250
14 Jul 2024 00:13:00.000,-6071.314962,1933.684170,1820.138649,-2.837393,-6.049865,-3.023199
14 Jul 2024 00:13:30.000,-6153.086752,1751.218482,1728.335083,-2.613547,-6.113431,-3.096407
14 Jul 2024 00:14:00.000,-6228.098307,1566.943586,1634.392527,-2.386752,-6.170469,-3.165784
14 Jul 2024 00:14:30.000,-6296.264869,1381.056186,1538.427231,-2.157256,-6.220922,-3.231243
14 Jul 2024 00:15:00.000,-6357.509211,1193.754612,1440.557946,-1.925313,-6.264739,-3.292703
14 Jul 2024 00:15:30.000,-6411.761728,1005.238617,1340.905779,-1.691178,-6.301877,-3.350089
14 Jul 2024 00:16:00.000,-6458.960520,815.709161,1239.594048,-1.455108,-6.332298,-3.403330
14 Jul 2024 00:16:30.000,-6499.051465,625.368204,1136.748123,-1.217365,-6.355973,-3.452358
14 Jul 2024 00:17:00.000,-6531.988285,434.418487,1032.495279,-0.978210,-6.372879,-3.497114
14 Jul 2024 00:17:30.000,-6557.732601,243.063319,926.964533,-0.737908,-6.383001,-3.537543
14 Jul 2024 00:18:00.000,-6576.253974,51.506359,820.286482,-0.496725,-6.386331,-3.573593
14 Jul 2024 00:18:30.000,-6587.529947,-140.048596,712.593151,-0.254926,-6.382868,-3.605221
14 Jul 2024 00:19:00.000,-6591.546066,-331.397824,604.017821,-0.012779,-6.372617,-3.632387
14 Jul 2024 00:19:30.000,-6588.295904,-522.337895,494.694870,0.229448,-6.355593,-3.655058
14 Jul 2024 00:20:00.000,-6577.781070,-712.665882,384.759607,0.471487,-6.331816,-3.673204
14 Jul 2024 00:20:30.000,-6560.011216,-902.179574,274.348102,0.713071,-6.301312,-3.686804
14 Jul 2024 00:21:00.000,-6535.004023,-1090.677692,163.597023,0.953932,-6.264117,-3.695840
14 Jul 2024 00:21:30.000,-6502.785196,-1277.960097,52.643459,1.193803,-6.220272,-3.700301
14 Jul 2024 00:22:00.000,-6463.388429,-1463.828007,-58.375241,1.432417,-6.169826,-3.700182
14 Jul 2024 00:22:30.000,-6416.855374,-1648.084203,-169.321643,1.669511,-6.112834,-3.695482
14 Jul 2024 00:23:00.000,-6363.235601,-1830.533236,-280.058396,1.904821,-6.049360,-3.686207
14 Jul 2024 00:23:30.000,-6302.586541,-2010.981634,-390.448400,2.138087,-5.979471,-3.672368
14 Jul 2024 00:24:00.000,-6234.973433,-2189.238107,-500.354979,2.369048,-5.903244,-3.653982
14 Jul 2024 00:24:30.000,-6160.469253,-2365.113745,-609.642047,2.597449,-5.820763,-3.631071
14 Jul 2024 00:25:00.000,-6079.154633,-2538.422223,-718.174281,2.823035,-5.732116,-3.603664
14 Jul 2024 00:25:30.000,-5991.117780,-2708.979995,-825.817290,3.045556,-5.637399,-3.571796
14 Jul 2024 00:26:00.000,-5896.454371,-2876.606492,-932.437784,3.264765,-5.536715,-3.535504
14 Jul 2024 00:26:30.000,-5795.267448,-3041.124303,-1037.903735,3.480417,-5.430172,-3.494834
14 Jul 2024 00:27:00.000,-5687.667305,-3202.359366,-1142.084544,3.692273,-5.317885,-3.449836
14 Jul 2024 00:27:30.000,-5573.771367,-3360.141147,-1244.851197,3.900098,-5.199974,-3.400567
14 Jul 2024 00:28:00.000,-5453.704062,-3514.302814,-1346.076424,4.103660,-5.076565,-3.347085
14 Jul 2024 00:28:30.000,-5327.596692,-3664.681415,-1445.634856,4.302732,-4.947792,-3.289458
14 Jul 2024 00:29:00.000,-5195.587282,-3811.118051,-1543.403179,4.497092,-4.813791,-3.227757
14 Jul 2024 00:29:30.000,-5057.820437,-3953.458042,-1639.260288,4.686525,-4.674707,-3.162057
14 Jul 2024 00:30:00.000,-4914.447179,-4091.551092,-1733.087439,4.870818,-4.530687,-3.092440
14 Jul 2024 00:30:30.000,-4765.624776,-4225.251442,-1824.768395,5.049768,-4.381886,-3.018992
14 Jul 2024 00:31:00.000,-4611.516565,-4354.418024,-1914.189572,5.223173,-4.228463,-2.941804
14 Jul 2024 00:31:30.000,-4452.291772,-4478.914602,-2001.240175,5.390841,-4.070580,-2.860970
14 Jul 2024 00:32:00.000,-4288.125326,-4598.609907,-2085.812334,5.552586,-3.908406,-2.776591
14 Jul 2024 00:32:30.000,-4119.197670,-4713.377773,-2167.801237,5.708226,-3.742113,-2.688771
14 Jul 2024 00:33:00.000,-3945.694565,-4823.097267,-2247.105256,5.857587,-3.571878,-2.597617
14 Jul 2024 00:33:30.000,-3767.806889,-4927.652816,-2323.626069,6.000503,-3.397881,-2.503243
14 Jul 2024 00:34:00.000,-3585.730431,-5026.934328,-2397.268789,6.136813,-3.220306,-2.405764
14 Jul 2024 00:34:30.000,-3399.665672,-5120.837310,-2467.942076,6.266365,-3.039344,-2.305301
14 Jul 2024 00:35:00.000,-3209.817568,-5209.262978,-2535.558251,6.389013,-2.855184,-2.201978
14 Jul 2024 00:35:30.000,-3016.395319,-5292.118354,-2600.033410,6.504619,-2.668024,-2.095921
14 Jul 2024 00:36:00.000,-2819.612140,-5369.316363,-2661.287521,6.613054,-2.478060,-1.987263
14 Jul 2024 00:36:30.000,-2619.685026,-5440.775920,-2719.244527,6.714195,-2.285494,-1.876137
14 Jul 2024 00:37:00.000,-2416.834518,-5506.422014,-2773.832439,6.807928,-2.090530,-1.762680
14 Jul 2024 00:37:30.000,-2211.284461,-5566.185784,-2824.983428,6.894148,-1.893374,-1.647032
14 Jul 2024 00:38:00.000,-2003.261757,-5620.004592,-2872.633908,6.972756,-1.694234,-1.529337
14 Jul 2024 00:38:30.000,-1792.996115,-5667.822091,-2916.724617,7.043663,-1.493322,-1.409739
14 Jul 2024 00:39:00.000,-1580.719797,-5709.588283,-2957.200687,7.106788,-1.290849,-1.288386
14 Jul 2024 00:39:30.000,-1366.667356,-5745.259570,-2994.011713,7.162060,-1.087030,-1.165428
14 Jul 2024 00:40:00.000,-1151.075379,-5774.798795,-3027.111814,7.209414,-0.882081,-1.041016
14 Jul 2024 00:40:30.000,-934.182230,-5798.175277,-3056.459686,7.248796,-0.676217,-0.915305
14 Jul 2024 00:41:00.000,-716.227790,-5815.364843,-3082.018651,7.280160,-0.469656,-0.788448
14 Jul 2024 00:41:30.000,-497.453196,-5826.349853,-3103.756708,7.303468,-0.262616,-0.660604
14 Jul 2024 00:42:00.000,-278.100584,-5831.119219,-3121.646576,7.318691,-0.055316,-0.531929
14 Jul 2024 00:42:30.000,-58.412813,-5829.668426,-3135.665728,7.325809,0.152024,-0.402583
14 Jul 2024 00:43:00.000,161.366796,-5821.999534,-3145.796426,7.324812,0.359187,-0.272725
14 Jul 2024 00:43:30.000,380.994742,-5808.121181,-3152.025745,7.315698,0.565952,-0.142518
14 Jul 2024 00:44:00.000,600.227611,-5788.048570,-3154.345589,7.298476,0.772101,-0.012121
14 Jul 2024 00:44:30.000,818.822352,-5761.803448,-3152.752695,7.273160,0.977417,0.118305
14 Jul 2024 00:45:00.000,1036.536540,-5729.414083,-3147.248638,7.239777,1.181681,0.248597
14 Jul 2024 00:45:30.000,1253.128637,-5690.915230,-3137.839825,7.198360,1.384680,0.378595
14 Jul 2024 00:46:00.000,1468.358253,-5646.348096,-3124.537489,7.148953,1.586198,0.508138
14 Jul 2024 00:46:30.000,1681.986403,-5595.760307,-3107.357676,7.091605,1.786021,0.637067
14 Jul 2024 00:47:00.000,1893.775771,-5539.205867,-3086.321240,7.026378,1.983939,0.765220
14 Jul 2024 00:47:30.000,2103.490972,-5476.745108,-3061.453817,6.953340,2.179741,0.892439
14 Jul 2024 00:48:00.000,2310.898825,-5408.444640,-3032.785810,6.872569,2.373219,1.018566
14 Jul 2024 00:48:30.000,2515.768617,-5334.377279,-3000.352353,6.784151,2.564167,1.143443
14 Jul 2024 00:49:00.000,2717.872375,-5254.621979,-2964.193275,6.688183,2.752381,1.266915
14 Jul 2024 00:49:30.000,2916.985126,-5169.263742,-2924.353049,6.584769,2.937663,1.388827
14 Jul 2024 00:50:00.000,3112.885152,-5078.393529,-2880.880738,6.474021,3.119814,1.509029
14 Jul 2024 00:50:30.000,3305.354246,-4982.108157,-2833.829931,6.356061,3.298641,1.627369
14 Jul 2024 00:51:00.000,3494.177952,-4880.510203,-2783.258672,6.231017,3.473955,1.743701
14 Jul 2024 00:51:30.000,3679.145803,-4773.707891,-2729.229393,6.099027,3.645568,1.857880
14 Jul 2024 00:52:00.000,3860.051561,-4661.814978,-2671.808827,5.960236,3.813298,1.969763
14 Jul 2024 00:52:30.000,4036.693439,-4544.950640,-2611.067934,5.814795,3.976967,2.079212
14 Jul 2024 00:53:00.000,4208.874333,-4423.239344,-2547.081810,5.662864,4.136400,2.186090
14 Jul 2024 00:53:30.000,4376.402034,-4296.810723,-2479.929599,5.504610,4.291427,2.290263
14 Jul 2024 00:54:00.000,4539.089454,-4165.799444,-2409.694402,5.340208,4.441883,2.391601
14 Jul 2024 00:54:30.000,4696.754828,-4030.345068,-2336.463176,5.169838,4.587607,2.489977
14 Jul 2024 00:55:00.000,4849.221931,-3890.591911,-2260.326631,4.993688,4.728443,2.585268
14 Jul 2024 00:55:30.000,4996.320279,-3746.688896,-2181.379123,4.811954,4.864239,2.677355
14 Jul 2024 00:56:00.000,5137.885333,-3598.789396,-2099.718539,4.624836,4.994851,2.766121
14 Jul 2024 00:56:30.000,5273.758693,-3447.051074,-2015.446173,4.432543,5.120138,2.851455
14 Jul 2024 00:57:00.000,5403.788284,-3291.635714,-1928.666602,4.235288,5.239965,2.933251
14 Jul 2024 00:57:30.000,5527.828534,-3132.709041,-1839.487546,4.033290,5.354205,3.011404
14 Jul 2024 00:58:00.000,5645.740536,-2970.440548,-1748.019743,3.826776,5.462733,3.085818
14 Jul 2024 00:58:30.000,5757.392209,-2805.003310,-1654.376797,3.615974,5.565435,3.156399
14 Jul 2024 00:59:00.000,5862.658443,-2636.573800,-1558.675049,3.401119,5.662200,3.223057
14 Jul 2024 00:59:30.000,5961.421245,-2465.331709,-1461.033426,3.182452,5.752924,3.285710
14 Jul 2024 01:00:00.000,6053.569872,-2291.459752,-1361.573296,2.960215,5.837509,3.344278
14 Jul 2024 01:00:30.000,6139.000965,-2115.143479,-1260.418323,2.734658,5.915864,3.398688
14 Jul 2024 01:01:00.000,6217.618676,-1936.571080,-1157.694307,2.506032,5.987904,3.448870
14 Jul 2024 01:01:30.000,6289.334777,-1755.933178,-1053.529034,2.274594,6.053551,3.494761
14 Jul 2024 01:02:00.000,6354.068776,-1573.422629,-948.052107,2.040602,6.112736,3.536304
14 Jul 2024 01:02:30.000,6411.748005,-1389.234308,-841.394790,1.804320,6.165393,3.573446
14 Jul 2024 01:03:00.000,6462.307713,-1203.564904,-733.689834,1.566012,6.211466,3.606139
14 Jul 2024 01:03:30.000,6505.691141,-1016.612700,-625.071317,1.325946,6.250905,3.634344
14 Jul 2024 01:04:00.000,6541.849588,-828.577361,-515.674465,1.084392,6.283668,3.658023
14 Jul 2024 01:04:30.000,6570.742471,-639.659720,-405.635488,0.841620,6.309720,3.677148
14 Jul 2024 01:05:00.000,6592.337370,-450.061549,-295.091403,0.597905,6.329033,3.691693
14 Jul 2024 01:05:30.000,6606.610067,-259.985349,-184.179859,0.353519,6.341586,3.701642
14 Jul 2024 01:06:00.000,6613.544570,-69.634121,-73.038966,0.108738,6.347366,3.706982
14 Jul 2024 01:06:30.000,6613.133126,120.788849,38.192884,-0.136165,6.346368,3.707705
